SYMB,DATE,SMA
APD,2001-09-28,25.0708
APD,2001-10-01,24.9278
APD,2001-10-02,24.802
APD,2001-10-03,24.6873
APD,2001-10-04,24.5761
APD,2001-10-05,24.4566
APD,2001-10-08,24.2985
APD,2001-10-09,24.1454
APD,2001-10-10,24.0569
APD,2001-10-11,24.0297
APD,2001-10-12,24.0012
APD,2001-10-15,24.0626
APD,2001-10-16,24.1125
APD,2001-10-17,24.1683
APD,2001-10-18,24.2593
APD,2001-10-19,24.3684
APD,2001-10-22,24.4622
APD,2001-10-23,24.5552
APD,2001-10-24,24.6459
APD,2001-10-25,24.7323
APD,2001-10-26,24.81
APD,2001-10-29,24.8721
APD,2001-10-30,24.9153
APD,2001-10-31,24.9642
APD,2001-11-01,25.05
APD,2001-11-02,25.1639
APD,2001-11-05,25.3066
APD,2001-11-06,25.4704
APD,2001-11-07,25.5664
APD,2001-11-08,25.6361
APD,2001-11-09,25.7327
APD,2001-11-12,25.8229
APD,2001-11-13,25.9551
APD,2001-11-14,26.1454
APD,2001-11-15,26.3633
APD,2001-11-16,26.6119
APD,2001-11-19,26.815
APD,2001-11-20,27.0233
APD,2001-11-21,27.2066
APD,2001-11-23,27.3912
APD,2001-11-26,27.5531
APD,2001-11-27,27.723
APD,2001-11-28,27.8977
APD,2001-11-29,28.0717
APD,2001-11-30,28.2218
APD,2001-12-03,28.337
APD,2001-12-04,28.488
APD,2001-12-05,28.6457
APD,2001-12-06,28.8201
APD,2001-12-07,28.9557
APD,2001-12-10,29.0488
APD,2001-12-11,29.1877
APD,2001-12-12,29.2808
APD,2001-12-13,29.3217
APD,2001-12-14,29.3332
APD,2001-12-17,29.3959
APD,2001-12-18,29.467
APD,2001-12-19,29.5114
APD,2001-12-20,29.5876
APD,2001-12-21,29.6221
APD,2001-12-24,29.6519
APD,2001-12-26,29.6928
APD,2001-12-27,29.744
APD,2001-12-28,29.7981
APD,2001-12-31,29.8425
APD,2002-01-02,29.8937
APD,2002-01-03,29.9123
APD,2002-01-04,29.9162
APD,2002-01-07,29.933
APD,2002-01-08,29.9554
APD,2002-01-09,30.004
APD,2002-01-10,30.0042
APD,2002-01-11,29.9915
APD,2002-01-14,29.9777
APD,2002-01-15,29.9716
APD,2002-01-16,29.9002
APD,2002-01-17,29.8119
APD,2002-01-18,29.7184
APD,2002-01-22,29.6092
APD,2002-01-23,29.5645
APD,2002-01-24,29.553
APD,2002-01-25,29.5497
APD,2002-01-28,29.5243
APD,2002-01-29,29.4806
APD,2002-01-30,29.4478
APD,2002-01-31,29.4237
APD,2002-02-01,29.4138
APD,2002-02-04,29.3694
APD,2002-02-05,29.3042
APD,2002-02-06,29.2637
APD,2002-02-07,29.2323
APD,2002-02-08,29.2544
APD,2002-02-11,29.3367
APD,2002-02-12,29.4331
APD,2002-02-13,29.5185
APD,2002-02-14,29.6091
APD,2002-02-15,29.711
