SYMB,DATE,SMA
ALK,2003-05-27,4.2168
ALK,2003-05-28,4.2269
ALK,2003-05-29,4.234
ALK,2003-05-30,4.2486
ALK,2003-06-02,4.2477
ALK,2003-06-03,4.2393
ALK,2003-06-04,4.2386
ALK,2003-06-05,4.2481
ALK,2003-06-06,4.2605
ALK,2003-06-09,4.2639
ALK,2003-06-10,4.268
ALK,2003-06-11,4.2713
ALK,2003-06-12,4.283
ALK,2003-06-13,4.291
ALK,2003-06-16,4.3121
ALK,2003-06-17,4.3419
ALK,2003-06-18,4.379
ALK,2003-06-19,4.412
ALK,2003-06-20,4.4428
ALK,2003-06-23,4.466
ALK,2003-06-24,4.4779
ALK,2003-06-25,4.4997
ALK,2003-06-26,4.5324
ALK,2003-06-27,4.5573
ALK,2003-06-30,4.5771
ALK,2003-07-01,4.6068
ALK,2003-07-02,4.6324
ALK,2003-07-03,4.6507
ALK,2003-07-07,4.6757
ALK,2003-07-08,4.7024
ALK,2003-07-09,4.735
ALK,2003-07-10,4.7526
ALK,2003-07-11,4.7703
ALK,2003-07-14,4.8011
ALK,2003-07-15,4.8226
ALK,2003-07-16,4.8455
ALK,2003-07-17,4.8563
ALK,2003-07-18,4.8788
ALK,2003-07-21,4.9008
ALK,2003-07-22,4.9445
ALK,2003-07-23,4.9859
ALK,2003-07-24,5.0258
ALK,2003-07-25,5.0564
ALK,2003-07-28,5.097
ALK,2003-07-29,5.1287
ALK,2003-07-30,5.1554
ALK,2003-07-31,5.1833
ALK,2003-08-01,5.2076
ALK,2003-08-04,5.2154
ALK,2003-08-05,5.2204
ALK,2003-08-06,5.2134
ALK,2003-08-07,5.223
ALK,2003-08-08,5.2436
ALK,2003-08-11,5.2619
ALK,2003-08-12,5.2835
ALK,2003-08-13,5.2985
ALK,2003-08-14,5.3254
ALK,2003-08-15,5.3507
ALK,2003-08-18,5.3784
ALK,2003-08-19,5.3932
ALK,2003-08-20,5.4118
ALK,2003-08-21,5.4337
ALK,2003-08-22,5.4542
ALK,2003-08-25,5.4764
ALK,2003-08-26,5.5029
ALK,2003-08-27,5.5342
ALK,2003-08-28,5.5632
ALK,2003-08-29,5.6071
ALK,2003-09-02,5.6637
ALK,2003-09-03,5.7373
ALK,2003-09-04,5.8143
ALK,2003-09-05,5.8917
ALK,2003-09-08,5.9573
ALK,2003-09-09,6.0071
ALK,2003-09-10,6.0508
ALK,2003-09-11,6.097
ALK,2003-09-12,6.1433
ALK,2003-09-15,6.1913
ALK,2003-09-16,6.2311
ALK,2003-09-17,6.2667
ALK,2003-09-18,6.306
ALK,2003-09-19,6.3413
ALK,2003-09-22,6.375
ALK,2003-09-23,6.402
ALK,2003-09-24,6.4275
ALK,2003-09-25,6.4433
ALK,2003-09-26,6.45
ALK,2003-09-29,6.4564
ALK,2003-09-30,6.4532
ALK,2003-10-01,6.451
ALK,2003-10-02,6.448
ALK,2003-10-03,6.4533
ALK,2003-10-06,6.4632
ALK,2003-10-07,6.4838
ALK,2003-10-08,6.5092
ALK,2003-10-09,6.5465
ALK,2003-10-10,6.5697
ALK,2003-10-13,6.6003
ALK,2003-10-14,6.6282
ALK,2003-10-15,6.6546
ALK,2003-10-16,6.6748
ALK,2003-10-17,6.6859
ALK,2003-10-20,6.7081
ALK,2003-10-21,6.7272
ALK,2003-10-22,6.7256
ALK,2003-10-23,6.7194
ALK,2003-10-24,6.715
ALK,2003-10-27,6.7166
ALK,2003-10-28,6.7305
ALK,2003-10-29,6.7371
ALK,2003-10-30,6.7444
ALK,2003-10-31,6.734
ALK,2003-11-03,6.7149
ALK,2003-11-04,6.6891
ALK,2003-11-05,6.6625
ALK,2003-11-06,6.6285
ALK,2003-11-07,6.6023
ALK,2003-11-10,6.5597
ALK,2003-11-11,6.5199
ALK,2003-11-12,6.4873
ALK,2003-11-13,6.4525
ALK,2003-11-14,6.4239
ALK,2003-11-17,6.379
ALK,2003-11-18,6.3295
ALK,2003-11-19,6.3031
ALK,2003-11-20,6.2919
ALK,2003-11-21,6.2941
ALK,2003-11-24,6.2962
ALK,2003-11-25,6.2943
ALK,2003-11-26,6.2883
ALK,2003-11-28,6.2812
ALK,2003-12-01,6.2842
ALK,2003-12-02,6.2769
ALK,2003-12-03,6.2622
ALK,2003-12-04,6.2424
ALK,2003-12-05,6.2075
ALK,2003-12-08,6.1759
ALK,2003-12-09,6.1491
ALK,2003-12-10,6.1181
