SYMB,DATE,EMA
ABBV,2014-11-28,50.4016
ABBV,2014-12-01,50.7074
ABBV,2014-12-02,50.9959
ABBV,2014-12-03,51.2
ABBV,2014-12-04,51.4637
ABBV,2014-12-05,51.7127
ABBV,2014-12-08,51.9165
ABBV,2014-12-09,52.0803
ABBV,2014-12-10,52.1132
ABBV,2014-12-11,52.1023
ABBV,2014-12-12,51.9624
ABBV,2014-12-15,51.8617
ABBV,2014-12-16,51.7433
ABBV,2014-12-17,51.7336
ABBV,2014-12-18,51.8246
ABBV,2014-12-19,51.8915
ABBV,2014-12-22,51.8973
ABBV,2014-12-23,51.7089
ABBV,2014-12-24,51.676
ABBV,2014-12-26,51.703
ABBV,2014-12-29,51.7393
ABBV,2014-12-30,51.7101
ABBV,2014-12-31,51.6201
ABBV,2015-01-02,51.572
ABBV,2015-01-05,51.4368
ABBV,2015-01-06,51.2909
ABBV,2015-01-07,51.3509
ABBV,2015-01-08,51.4569
ABBV,2015-01-09,51.4162
ABBV,2015-01-12,51.3779
ABBV,2015-01-13,51.2043
ABBV,2015-01-14,51.0703
ABBV,2015-01-15,50.8888
ABBV,2015-01-16,50.8474
ABBV,2015-01-20,50.7288
ABBV,2015-01-21,50.5657
ABBV,2015-01-22,50.4389
ABBV,2015-01-23,50.2833
ABBV,2015-01-26,50.1723
ABBV,2015-01-27,50.0919
ABBV,2015-01-28,49.9261
ABBV,2015-01-29,49.8707
ABBV,2015-01-30,49.6143
ABBV,2015-02-02,49.4084
ABBV,2015-02-03,49.2929
ABBV,2015-02-04,48.8354
ABBV,2015-02-05,48.5019
ABBV,2015-02-06,48.119
ABBV,2015-02-09,47.6669
ABBV,2015-02-10,47.3628
ABBV,2015-02-11,47.0728
ABBV,2015-02-12,46.8372
ABBV,2015-02-13,46.6985
ABBV,2015-02-17,46.6228
ABBV,2015-02-18,46.5931
ABBV,2015-02-19,46.5484
ABBV,2015-02-20,46.6792
ABBV,2015-02-23,46.7431
ABBV,2015-02-24,46.8233
ABBV,2015-02-25,46.8773
ABBV,2015-02-26,46.9186
ABBV,2015-02-27,46.9546
ABBV,2015-03-02,46.9841
ABBV,2015-03-03,46.9483
ABBV,2015-03-04,46.9643
ABBV,2015-03-05,46.7249
ABBV,2015-03-06,46.4174
ABBV,2015-03-09,46.1318
ABBV,2015-03-10,45.8957
ABBV,2015-03-11,45.7402
ABBV,2015-03-12,45.7023
ABBV,2015-03-13,45.6679
ABBV,2015-03-16,45.7202
ABBV,2015-03-17,45.813
ABBV,2015-03-18,45.9088
ABBV,2015-03-19,46.0923
ABBV,2015-03-20,46.1995
ABBV,2015-03-23,46.3024
ABBV,2015-03-24,46.3323
ABBV,2015-03-25,46.2543
